genre,id,title,rating,production_countries,budget,revenue,imdb_ids,Plot
Music,10784,Cabaret,7.424,"['DE', 'US']",4600000,42800000,tt0068327,A female girlie club entertainer in Weimar Republic era Berlin romances two men while the Nazi Party rises to power around them.
Music,13403,Hedwig and the Angry Inch,7.4,['US'],6000000,3660081,tt0248845,A gender-queer punk-rock singer from East Berlin tours the U.S. with her band as she tells her life story and follows the former lover/band-mate who stole her songs.
Music,318044,"What Happened, Miss Simone?",7.4,['US'],0,0,tt4284010,"A documentary about the life and legend Nina Simone, an American singer, pianist, and civil rights activist labeled the ""High Priestess of Soul."""
Music,11031,This Is Spinal Tap,7.416,['US'],2500000,4737539,tt0088258,"Spinal Tap, one of England's loudest bands, is chronicled by film director Marty DiBergi on what proves to be a fateful tour."
Music,5123,August Rush,7.415,['US'],25000000,66122026,tt0426931,"A musically gifted orphan, Evan, runs away from his orphanage and searches New York City for his birth parents. On his journey, he's taken under the wing of the Wizard, a homeless man who lives in an abandoned theater."
Music,10437,The Muppet Christmas Carol,7.4,"['GB', 'US']",12000000,27300000,tt0104940,"The Muppets put their spin on the tale of an elder, Christmas-hating miser who is visited by spirits who foretell his future and share secrets from his past and present, which helps change his view on life."
Music,1407,La Vie en Rose,7.4,"['CZ', 'FR', 'GB']",25000000,86274793,tt0450188,"Biopic of the iconic French singer Édith Piaf. Raised by her grandmother in a brothel, she was discovered while singing on a street corner at the age of 19. Despite her success, Piaf's life was filled with tragedy."
Music,5723,Once,7.4,"['IE', 'US']",160000,20710513,tt0907657,"A modern-day musical about a busker and an immigrant and their eventful week in Dublin, as they write, rehearse and record songs that tell their love story."
Music,14283,The Red Violin,7.361,"['AT', 'CA', 'CN', 'HK', 'IT', 'GB', 'US']",18000000,9495408,tt0120802,"A red-colored violin inspires passion, making its way through three centuries over several owners and countries, eventually ending up at an auction where it may find a new owner."
Music,704,A Hard Day's Night,7.3,['GB'],560000,11000000,tt0058182,"Over two ""typical"" days in the life of The Beatles, the boys struggle to keep themselves and Sir Paul McCartney's mischievous grandfather in check while preparing for a live TV performance."
Music,88,Dirty Dancing,7.328,['US'],6000000,214577242,tt0092890,"Spending the summer at a Catskills resort with her family, Frances ""Baby"" Houseman falls in love with the camp's dance instructor, Johnny Castle."
Music,504608,Rocketman,7.327,"['GB', 'US']",40000000,167300000,tt2066051,"The musical fantasy about Elton John's breakthrough years, from his time as a prodigy at the Royal Academy of Music through his influential and enduring musical partnership with Bernie Taupin."
Music,15392,Crossroads,7.3,['US'],0,5738952,tt0090888,"A wannabe blues-guitar virtuoso finds an old blues player and hopes he can teach him a long-lost song by legendary musician, Robert Johnson."
Music,360365,Tini: The New Life of Violetta,7.3,"['AR', 'IT', 'ES']",19201483,17000172,tt5122374,"Violetta returns from a worldwide tour to unexpected news. Finding herself at a crossroads, she is forced to question everything."
Music,440596,Kiss and Cry,7.3,['CA'],0,0,tt5224012,"A romantic drama based on the story of Carley Allison, a promising 18-year-old figure skater and singer who made medical history in her fight against a rare 1-in-3.5 billion type of sarcoma."
Music,901362,Trolls Band Together,7.3,['US'],95000000,207318137,tt14362112,"Poppy discovers that Branch was once part of the boy band 'BroZone' with his brothers, Floyd, John Dory, Spruce and Clay. When Floyd is kidnapped, Branch and Poppy embark on a journey to reunite his two other brothers and rescue F..."
Music,583689,Moxie,7.296,['US'],0,0,tt6432466,"Inspired by her mom's rebellious past and a confident new friend, a shy 16-year-old publishes an anonymous zine calling out sexism at her school."
Music,610120,Anima,7.3,['US'],0,0,tt10516984,"In a short musical film directed by Paul Thomas Anderson, Thom Yorke of Radiohead scores and stars in a mind-bending visual piece. Best played loud."
Music,114150,Pitch Perfect,7.285,['US'],17000000,115647426,tt1981677,"Beca, a freshman at Barden University, is cajoled into joining The Bellas, her school's all-girls singing group. Injecting some much needed energy into their repertoire, The Bellas take on their male rivals in a campus competition."
Music,446893,Trolls World Tour,7.283,"['JP', 'US']",90000000,49276818,tt6587640,"When the Queen of the Hard Rock Trolls tries to take over all the Troll kingdoms, Queen Poppy and her friends try different ways to save all the Trolls."
Music,10654,Hair,7.3,"['DE', 'US']",11000000,15313606,tt0079261,"Claude Bukowski leaves the family ranch in Oklahoma for New York where he is rapidly embraced into the hippie group of youngsters led by Berger, yet he's already been drafted. He soon falls in love with Sheila Franklin, a rich gir..."
Music,11663,The Commitments,7.278,"['IE', 'GB', 'US']",12000000,14919570,tt0101605,"Jimmy Rabbitte, an unemployed Dublin boy, decides to put together a soul band made up entirely of the Irish working class."
Music,13933,One Man Band,7.267,['US'],0,0,tt0479113,Two buskers engage in a petty feud over a child's donation.
Music,12614,Victor/Victoria,7.267,"['GB', 'US']",15000000,28215453,tt0084865,"A struggling female soprano in 1934 Paris finally finds work after posing as a female impersonator, but it complicates her personal life when a visiting Chicago gangster finds himself inexplicably attracted to the seemingly male p..."
Music,16620,La Bamba,7.254,['US'],6500000,54215416,tt0093378,Biographical story of the rise from nowhere of early rock and roll singer Ritchie Valens who died at age 17 in a plane crash with Buddy Holly and The Big Bopper.
Music,3121,Nashville,7.2,['US'],2200000,9991258,tt0073440,"Over the course of a few hectic days, numerous interrelated people prepare for a political convention."
Music,198277,Begin Again,7.231,['US'],8000000,63500000,tt1980929,"A chance encounter between a down-and-out music business executive, and a young singer songwriter new to Manhattan, turns into a promising collaboration between the two talents."
Music,244403,Rudderless,7.2,['US'],5000000,58293,tt1798243,"A grieving father in a downward spiral stumbles across a box of his recently-deceased son's demo tapes and lyrics. Shocked by the discovery of this unknown talent, he forms a band in the hope of finding some catharsis."
Music,5590,Donkey Skin,7.2,['FR'],0,13200000,tt0066207,A fairy godmother helps a princess disguise and flee the kingdom so she won't have to marry the king who happens to be her father.
Music,11176,The Muppet Movie,7.208,"['GB', 'US']",8000000,75200000,tt0079588,"Kermit and his newfound friends trek across America to find success in Hollywood, but a frog legs merchant is after Kermit."
Music,407655,A Cinderella Story: If the Shoe Fits,7.193,['US'],0,0,tt5822648,A contemporary musical version of the classic Cinderella story in which the servant step daughter hope to compete in a musical competition for a famous pop star.
Music,86829,Inside Llewyn Davis,7.193,"['FR', 'GB']",11000000,32935319,tt2042568,A week in the life of a young singer as he navigates the Greenwich Village folk scene of 1961.
Music,13576,This Is It,7.186,['US'],60000000,261200000,tt1477715,"A compilation of interviews, rehearsals, and backstage footage of Michael Jackson as he prepared for his series of sold-out shows in London."
Music,900667,One Piece Film Red,7.182,['JP'],0,150797338,tt16183464,"Uta, the most beloved singer on the planet, is known for hiding her own identity when performing. Now, for the first time, she will reveal herself to the world. All of Uta's fans, including the Straw Hats led by Luffy, await."
Music,13368,White Christmas,7.2,['US'],0,1109388,tt0047673,A successful song-and-dance team become romantically involved with a sister act and team up to save the failing Vermont inn of their former commanding general.
Music,661539,A Complete Unknown,7.2,['US'],65000000,127117744,tt11563598,"In 1961, an unknown 19-year-old Bob Dylan arrives in New York City with his guitar and forges relationships with musical icons on his meteoric rise, culminating in a groundbreaking performance that reverberates around the world."
Music,12473,The Visitor,7.2,['US'],4000000,18197518,tt0857191,A college professor travels to New York City to attend a conference and finds a young couple living in his apartment.
Music,15157,Another Cinderella Story,7.146,"['CA', 'US']",5000000,0,tt1071358,"Mary lives with her evil stepmom/sisters and slaves for them. At the high school masquerade ball, she gets to dance with her pop idol, Joey. Running home before midnight, she drops her Zune. Joey tries to find the girl who fits th..."
Music,12105,Yellow Submarine,7.1,"['GB', 'US']",250000,1273261,tt0063823,The Beatles agree to accompany Captain Fred in his yellow submarine and go to Pepperland to free it from the music-hating Blue Meanies.
Music,65,8 Mile,7.137,"['DE', 'US']",41000000,242875078,tt0298203,"Follows a young rapper in the Detroit area, struggling with every aspect of his life; he wants to make it big but his friends and foes make this odyssey of rap harder than it may seem."
Music,30074,Scooby-Doo! and the Legend of the Vampire,7.1,['US'],0,0,tt0357139,"The gang go to Australia to investigate the recent disappearances of the performances at the music festivals, by the so called 'Yowie Yahoo'."
Music,537996,The Ballad of Buster Scruggs,7.134,['US'],0,0,tt6412452,"Six tales of life and violence in the Old West, following a singing gunslinger, a bank robber, a traveling impresario, an elderly prospector, a wagon train, and a perverse pair of bounty hunters."
Music,10537,The Doors,7.124,['US'],38000000,34416893,tt0101761,"Jim Morrison's life, from his LA film student days to his death in Paris. Val Kilmer delivers an uncanny portrayal, with vocals indistinguishable from Morrison's originals. It depicts Morrison's journey as the iconic 60s rock fron..."
Music,3111,A Star Is Born,7.1,['US'],5019770,12000000,tt0047522,"In George Cukor's remake, fading matinee idol Norman Maine helps young singer and actress Esther Blodgett find fame, even as age and alcoholism send his own career on a downward spiral."
